Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
880	Spectrogram 1	1	261.304475646	261.318911538	37161.300	48619.400										2
881	Waveform 1	1	261.517233190	261.530294235	37780.600	47690.300										2
881	Spectrogram 1	1	261.517233190	261.530294235	37780.600	47690.300										2
882	Waveform 1	1	261.833447935	261.849258674	35612.900	43664.500										2
882	Spectrogram 1	1	261.833447935	261.849258674	35612.900	43664.500										2
883	Waveform 1	1	261.728272154	261.744082893	37780.600	43045.200										1
883	Spectrogram 1	1	261.728272154	261.744082893	37780.600	43045.200										1
884	Waveform 1	1	261.945154218	261.960277533	37161.300	44283.900										2
884	Spectrogram 1	1	261.945154218	261.960277533	37161.300	44283.900										2
885	Waveform 1	1	262.160317744	262.172347653	36232.300	45832.300										2
885	Spectrogram 1	1	262.160317744	262.172347653	36232.300	45832.300										2
886	Waveform 1	1	262.375137537	262.389917140	37161.300	45832.300										2
886	Spectrogram 1	1	262.375137537	262.389917140	37161.300	45832.300										2
887	Waveform 1	1	263.546163245	263.561630272	36232.300	47071.000										1
887	Spectrogram 1	1	263.546163245	263.561630272	36232.300	47071.000										1
888	Waveform 1	1	281.293028519	281.319838032	21677.400	25393.500										1
888	Spectrogram 1	1	281.293028519	281.319838032	21677.400	25393.500										1
889	Waveform 1	1	281.545312888	281.568685284	19819.400	27251.600										2
889	Spectrogram 1	1	281.545312888	281.568685284	19819.400	27251.600										2
890	Waveform 1	1	282.062255268	282.084252817	21677.400	28490.300										2
890	Spectrogram 1	1	282.062255268	282.084252817	21677.400	28490.300										2
891	Waveform 1	1	282.449962048	282.475396713	22296.800	27251.600										2
891	Spectrogram 1	1	282.449962048	282.475396713	22296.800	27251.600										2
892	Waveform 1	1	282.783018666	282.795048576	24774.200	28180.600										1
892	Spectrogram 1	1	282.783018666	282.795048576	24774.200	28180.600										1
893	Waveform 1	1	282.966216983	282.977903181	24774.200	28180.600										1
893	Spectrogram 1	1	282.966216983	282.977903181	24774.200	28180.600										1
894	Waveform 1	1	283.125355501	283.137041699	23845.200	28800.000										1
894	Spectrogram 1	1	283.125355501	283.137041699	23845.200	28800.000										1
895	Waveform 1	1	284.435584428	284.456894554	21367.700	30348.400										2
895	Spectrogram 1	1	284.435584428	284.456894554	21367.700	30348.400										2
896	Waveform 1	1	285.048422352	285.097229414	22606.500	30967.700										3
896	Spectrogram 1	1	285.048422352	285.097229414	22606.500	30967.700										3
897	Waveform 1	1	285.556428228	285.588049704	21367.700	29109.700										3
897	Spectrogram 1	1	285.556428228	285.588049704	21367.700	29109.700										3
898	Waveform 1	1	285.809056308	285.853738829	21677.400	27251.600										3
898	Spectrogram 1	1	285.809056308	285.853738829	21677.400	27251.600										3
899	Waveform 1	1	286.320843012	286.363119552	23535.500	28490.300										3
899	Spectrogram 1	1	286.320843012	286.363119552	23535.500	28490.300										3
900	Waveform 1	1	286.072683163	286.093993289	22296.800	26632.300										1
900	Spectrogram 1	1	286.072683163	286.093993289	22296.800	26632.300										1
901	Waveform 1	1	286.601311741	286.621247019	20438.700	26941.900										1
901	Spectrogram 1	1	286.601311741	286.621247019	20438.700	26941.900										1
902	Waveform 1	1	287.138876802	287.173247972	20748.400	27251.600										3
902	Spectrogram 1	1	287.138876802	287.173247972	20748.400	27251.600										3
903	Waveform 1	1	287.312107500	287.344416400	22916.100	28490.300										3
903	Spectrogram 1	1	287.312107500	287.344416400	22916.100	28490.300										3
905	Waveform 1	1	288.053665326	288.069476064	21987.100	27871.000										1
905	Spectrogram 1	1	288.053665326	288.069476064	21987.100	27871.000										1
906	Waveform 1	1	288.453058304	288.467837907	23535.500	27871.000										1
906	Spectrogram 1	1	288.453058304	288.467837907	23535.500	27871.000										1
907	Waveform 1	1	288.624225875	288.640724036	25703.200	29109.700										1
907	Spectrogram 1	1	288.624225875	288.640724036	25703.200	29109.700										1
908	Waveform 1	1	290.815729893	290.863505819	21058.100	26012.900										1
908	Spectrogram 1	1	290.815729893	290.863505819	21058.100	26012.900										1
909	Waveform 1	1	292.161704837	292.190576620	22296.800	25393.500										1
909	Spectrogram 1	1	292.161704837	292.190576620	22296.800	25393.500										1
910	Waveform 1	1	308.591123238	308.614495634	21987.100	26322.600										1
910	Spectrogram 1	1	308.591123238	308.614495634	21987.100	26322.600										1
911	Waveform 1	1	309.024199963	309.042072971	19819.400	25393.500										1
911	Spectrogram 1	1	309.024199963	309.042072971	19819.400	25393.500										1
912	Waveform 1	1	309.286108259	309.319792006	21987.100	26012.900										1
912	Spectrogram 1	1	309.286108259	309.319792006	21987.100	26012.900										1
913	Waveform 1	1	309.561765045	309.586855999	22606.500	26012.900										1
913	Spectrogram 1	1	309.561765045	309.586855999	22606.500	26012.900										1
914	Waveform 1	1	310.231659111	310.260530894	22606.500	27871.000										1
914	Spectrogram 1	1	310.231659111	310.260530894	22606.500	27871.000										1
915	Waveform 1	1	310.518314650	310.540655911	21367.700	25703.200										1
915	Spectrogram 1	1	310.518314650	310.540655911	21367.700	25703.200										1
916	Waveform 1	1	310.919769898	310.942798582	20748.400	27871.000										1
916	Spectrogram 1	1	310.919769898	310.942798582	20748.400	27871.000										1
917	Waveform 1	1	311.587945406	311.622316576	22296.800	27251.600										1
917	Spectrogram 1	1	311.587945406	311.622316576	22296.800	27251.600										1
919	Waveform 1	1	311.867382999	311.891442819	20748.400	25393.500										1
919	Spectrogram 1	1	311.867382999	311.891442819	20748.400	25393.500										1
920	Waveform 1	1	312.357687200	312.376591344	33135.500	46451.600										
920	Spectrogram 1	1	312.357687200	312.376591344	33135.500	46451.600										
921	Waveform 1	1	312.976564437	312.993577298	34632.911	44962.025										2
921	Spectrogram 1	1	312.976564437	312.993577298	34632.911	44962.025										2
922	Waveform 1	1	313.603367134	313.620866077	33417.722	47392.405										3
922	Spectrogram 1	1	313.603367134	313.620866077	33417.722	47392.405										3
923	Waveform 1	1	314.011675991	314.027959730	35848.101	48607.595										1
923	Spectrogram 1	1	314.011675991	314.027959730	35848.101	48607.595										1
924	Waveform 1	1	314.219718980	314.236245760	34936.709	45265.823										1
924	Spectrogram 1	1	314.219718980	314.236245760	34936.709	45265.823										1
925	Waveform 1	1	314.512826462	314.530082365	33721.519	48000.000										1
925	Spectrogram 1	1	314.512826462	314.530082365	33721.519	48000.000										1
926	Waveform 1	1	312.143370734	312.170523958	23088.608	25822.785										1
926	Spectrogram 1	1	312.143370734	312.170523958	23088.608	25822.785										1
927	Waveform 1	1	312.538639171	312.577134882	22177.215	25215.190										1
927	Spectrogram 1	1	312.538639171	312.577134882	22177.215	25215.190										1
928	Waveform 1	1	312.929095644	312.968966202	21873.418	27645.570										2
928	Spectrogram 1	1	312.929095644	312.968966202	21873.418	27645.570										2
929	Waveform 1	1	313.203033850	313.233967904	20658.228	25518.987										1
929	Spectrogram 1	1	313.203033850	313.233967904	20658.228	25518.987										1
930	Waveform 1	1	313.592802064	313.630266640	20962.025	26430.380										1
930	Spectrogram 1	1	313.592802064	313.630266640	20962.025	26430.380										1
931	Waveform 1	1	313.881863585	313.913485062	22481.013	27949.367										2
931	Spectrogram 1	1	313.881863585	313.913485062	22481.013	27949.367										2
932	Waveform 1	1	314.145145892	314.192921819	20962.025	27645.570										2
932	Spectrogram 1	1	314.145145892	314.192921819	20962.025	27645.570										2
933	Waveform 1	1	314.417021828	314.452767845	21873.418	25518.987										1
933	Spectrogram 1	1	314.417021828	314.452767845	21873.418	25518.987										1
934	Waveform 1	1	314.570317248	314.619468021	21873.418	27037.975										2
934	Spectrogram 1	1	314.570317248	314.619468021	21873.418	27037.975										2
935	Waveform 1	1	314.731861748	314.787199332	21569.620	27645.570										3
935	Spectrogram 1	1	314.731861748	314.787199332	21569.620	27645.570										3
936	Waveform 1	1	314.961117433	315.006831089	20658.228	27341.772										2
936	Spectrogram 1	1	314.961117433	315.006831089	20658.228	27341.772										2
937	Waveform 1	1	314.811946554	314.836693796	33417.722	44658.228										2
937	Spectrogram 1	1	314.811946554	314.836693796	33417.722	44658.228										2
938	Waveform 1	1	315.101351807	315.123005644	34329.114	44050.633										1
938	Spectrogram 1	1	315.101351807	315.123005644	34329.114	44050.633										1
939	Waveform 1	1	315.112006849	315.168031857	21569.620	27037.975										2
939	Spectrogram 1	1	315.112006849	315.168031857	21569.620	27037.975										2
940	Waveform 1	1	315.386288788	315.418941399	20354.430	25215.190										1
940	Spectrogram 1	1	315.386288788	315.418941399	20354.430	25215.190										1
941	Waveform 1	1	315.656102453	315.684974236	20962.025	25822.785										2
941	Spectrogram 1	1	315.656102453	315.684974236	20962.025	25822.785										2
942	Waveform 1	1	315.929696948	315.990190207	21873.418	26430.380										3
942	Spectrogram 1	1	315.929696948	315.990190207	21873.418	26430.380										3
943	Waveform 1	1	316.206728559	316.253473351	20354.430	27645.570										3
943	Spectrogram 1	1	316.206728559	316.253473351	20354.430	27645.570										3
944	Waveform 1	1	316.752542722	316.785195334	21873.418	27037.975										1
944	Spectrogram 1	1	316.752542722	316.785195334	21873.418	27037.975										1
945	Waveform 1	1	316.481697900	316.511257107	21265.823	25215.190										1
945	Spectrogram 1	1	316.481697900	316.511257107	21265.823	25215.190										1
946	Waveform 1	1	317.022356388	317.070476026	20050.633	28253.165										3
946	Spectrogram 1	1	317.022356388	317.070476026	20050.633	28253.165										3
947	Waveform 1	1	317.168433861	317.207273284	22177.215	27645.570										3
947	Spectrogram 1	1	317.168433861	317.207273284	22177.215	27645.570										3
948	Waveform 1	1	317.722153372	317.769241876	21569.620	28860.759										3
948	Spectrogram 1	1	317.722153372	317.769241876	21569.620	28860.759										3
949	Waveform 1	1	318.002622101	318.037336983	22177.215	26126.582										1
949	Spectrogram 1	1	318.002622101	318.037336983	22177.215	26126.582										1
950	Waveform 1	1	318.671141321	318.713074148	21569.620	26430.380										3
950	Spectrogram 1	1	318.671141321	318.713074148	21569.620	26430.380										3
951	Waveform 1	1	319.373687999	319.405996899	20962.025	26430.380										1
951	Spectrogram 1	1	319.373687999	319.405996899	20962.025	26430.380										1
952	Waveform 1	1	319.656219018	319.674435738	20962.025	27037.975										1
952	Spectrogram 1	1	319.656219018	319.674435738	20962.025	27037.975										1
953	Waveform 1	1	320.579772300	320.599707579	22784.810	29468.354										1
953	Spectrogram 1	1	320.579772300	320.599707579	22784.810	29468.354										1
954	Waveform 1	1	321.262039988	321.299504564	21569.620	27645.570										2
954	Spectrogram 1	1	321.262039988	321.299504564	21569.620	27645.570										2
955	Waveform 1	1	321.551445221	321.573442770	22177.215	26430.380										1
955	Spectrogram 1	1	321.551445221	321.573442770	22177.215	26430.380										1
956	Waveform 1	1	321.809572689	321.834319931	21265.823	27341.772										2
956	Spectrogram 1	1	321.809572689	321.834319931	21265.823	27341.772										2
957	Waveform 1	1	322.296612150	322.318953411	24000.000	28860.759										2
957	Spectrogram 1	1	322.296612150	322.318953411	24000.000	28860.759										2
958	Waveform 1	1	322.353668293	322.371885013	23392.405	25518.987										2
958	Spectrogram 1	1	322.353668293	322.371885013	23392.405	25518.987										2
959	Waveform 1	1	322.774371396	322.802555756	22177.215	26430.380										2
959	Spectrogram 1	1	322.774371396	322.802555756	22177.215	26430.380										2
960	Waveform 1	1	323.034904846	323.088523871	21569.620	29468.354										2
960	Spectrogram 1	1	323.034904846	323.088523871	21569.620	29468.354										2
961	Waveform 1	1	323.338402258	323.375866834	21569.620	26430.380										2
961	Spectrogram 1	1	323.338402258	323.375866834	21569.620	26430.380										2
962	Waveform 1	1	323.531911947	323.556315478	24000.000	30683.544										2
962	Spectrogram 1	1	323.531911947	323.556315478	24000.000	30683.544										2
963	Waveform 1	1	323.782821469	323.808599847	24303.797	27037.975										2
963	Spectrogram 1	1	323.782821469	323.808599847	24303.797	27037.975										2
964	Waveform 1	1	324.034074703	324.061915351	20962.025	29772.152										2
964	Spectrogram 1	1	324.034074703	324.061915351	20962.025	29772.152										2
965	Waveform 1	1	324.284640513	324.312481161	22481.013	31898.734										2
965	Spectrogram 1	1	324.284640513	324.312481161	22481.013	31898.734										2
966	Waveform 1	1	324.787834425	324.816018784	23088.608	27341.772										2
966	Spectrogram 1	1	324.787834425	324.816018784	23088.608	27341.772										2
967	Waveform 1	1	324.862076152	324.885104836	20962.025	26430.380										2
967	Spectrogram 1	1	324.862076152	324.885104836	20962.025	26430.380										2
968	Waveform 1	1	325.040806217	325.062116342	21569.620	27645.570										1
968	Spectrogram 1	1	325.040806217	325.062116342	21569.620	27645.570										1
969	Waveform 1	1	325.554655191	325.583870686	21873.418	28253.165										2
969	Spectrogram 1	1	325.554655191	325.583870686	21873.418	28253.165										2
970	Waveform 1	1	325.817938335	325.849903523	20354.430	27037.975										1
970	Spectrogram 1	1	325.817938335	325.849903523	20354.430	27037.975										1
971	Waveform 1	1	326.456210925	326.472365375	22784.810	24911.392										1
971	Spectrogram 1	1	326.456210925	326.472365375	22784.810	24911.392										1
972	Waveform 1	1	326.569635786	326.606069227	23696.203	29772.152										3
972	Spectrogram 1	1	326.569635786	326.606069227	23696.203	29772.152										3
973	Waveform 1	1	327.085203299	327.113387658	22784.810	28860.759										3
973	Spectrogram 1	1	327.085203299	327.113387658	22784.810	28860.759										3
974	Waveform 1	1	327.376327110	327.408292299	24303.797	29468.354										1
974	Spectrogram 1	1	327.376327110	327.408292299	24303.797	29468.354										1
975	Waveform 1	1	327.474284925	327.505218978	22481.013	26430.380										1
975	Spectrogram 1	1	327.474284925	327.505218978	22481.013	26430.380										1
976	Waveform 1	1	327.726225603	327.751660269	23088.608	29772.152										2
976	Spectrogram 1	1	327.726225603	327.751660269	23088.608	29772.152										2
977	Waveform 1	1	328.040034366	328.074405537	23088.608	27341.772										2
977	Spectrogram 1	1	328.040034366	328.074405537	23088.608	27341.772										2
978	Waveform 1	1	328.314316284	328.341125797	22177.215	27037.975										2
